,DivPosts$X,DivPosts$X.11,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Sentiment,SentimentScore
103,Brendon Samuels ??,"RT @eyeonthefly : Today is Western Day, a celebration of all things #purpleandproud.

The Western community is full of people working on improving this institution, including taking better care of the land the campus is built on. These ?? moments from this past year make me proud to be at Western. https://t.co/OJJruUIlvN",0,2,0,0,2,0,1,2,0,8,positive,8
104,d k,RT @theworldbeckons : Someone’s ready for #WesternU Day. #PurpleandProud https://t.co/nOJyrU6Evv https://t.co/AKvcXwFGPm,0,1,0,0,0,0,0,0,0,0,neutral,0
105,Western University,"Today is Western Day, a celebration of all things #purpleandproud! 

?? Wear purple proudly today, wherever you are. 
?? Attend our virtual event with Survivor winner @erika_cas and Rick McGhie.  

Check out all the activities here:
https://t.co/yVI4nCWjIs",0,2,0,0,2,0,2,2,1,2,positive,1
106,Western University,"Moderate physical activity can prevent severe outcomes for people who contract #COVID19, according to a new international study involving #WesternU researchers. @SchulichMedDent @WitsUniversity https://t.co/yUApHiYkrS",0,0,0,1,0,0,0,0,0,2,positive,2
107,Western University,"So how is that sustainable, techno-utopian future looking, 50 years after visionary architect Buckminster Fuller's visit to #LdnOnt? A new @MuseumLondon exhibition curated by #WesternU's @kirsty_robertso and @sarah_ek_smith shows us. @westernuVisArts https://t.co/OR5VhreqXZ https://t.co/YcBy7ZfKON",0,2,0,0,2,0,0,3,0,3,positive,3
108,Ontario's Universities,"RT @OntUniv : We are deeply troubled &amp; saddened by the hostile invasion taking place in Ukraine &amp; its tragic impact on the Ukrainian people. On behalf of COU, we stand in unwavering support with all who are impacted by this needless suffering.

Read our full message: https://t.co/qF8LQmRtSf",2,0,2,2,0,1,0,1,4,2,negative,-2
109,Western University,"@drjenirwin 2/ 98% of the Western community is fully vaccinated, as defined by Health Canada. As COVID-19 booster shots are not required to be considered fully vaccinated, proof of a third dose is not required. Therefore, we cannot speculate on the percentage who’ve received a booster shot.",1,0,0,1,0,1,1,2,1,3,positive,2
110,Western University,"@drjenirwin 1/We continue to encourage everyone to #GetBoosted through social media and direct contact with the more than 6,000 first-year students who returned to campus on Monday. We are also one of the few universities that continues to operate an on-campus vaccination and testing centre.",0,1,0,0,1,0,0,2,0,3,positive,3
111,The Book Store at Western,RT @booksatwesternu : ? LIMITED-TIME OFFER: SAVE 18.78% STORE-WIDE. ??Get ready to feel the Western Day spirit tomorrow! Treat yourself to a new piece of #purpleandproud merch with our special sale from March 2–3 in celebration of @WesternU founding in 1878. Shop now: https://t.co/bLAYPsYuTb https://t.co/Pv8PobtKT5,2,6,1,1,4,2,2,3,2,8,positive,6
112,Western University,"#WesternU joins the world in responding with shock and outrage at the aggression and unprovoked violence in Ukraine, at the hands of Putin’s government. 

We stand in solidarity with the people of Ukraine against this war and all unjust and unprovoked acts of war.",5,0,1,5,0,1,1,1,7,0,negative,-7
113,Western University,"@EthanSTONWX Out of consideration for our Ukrainian community members, the siren test scheduled for today has been canceled.",0,0,0,1,0,0,0,0,1,1,neutral,0
114,Words Fest,"RT @WordsLDN : Join us for a conversation with Angela Sterritt @sterritt_angela, an award-winning journalist &amp; artist from the Gitanmaax band of the Gitxsan nation.

Hosted by @WesternU Alice Munro Chair Ivan Coyote, the Active Voice performance series is free to all.
https://t.co/dGVXb3KHdM https://t.co/lGEZVl4qgq",0,2,1,1,2,1,2,4,0,4,positive,4
115,Western University,"SIREN TEST: As a reminder, the #WesternU Weather Siren will sound at noon today. This is only a test. #ldnont

For more information about the Weather Siren: 
https://t.co/y3qmemN2to",0,0,0,1,0,0,0,0,1,1,neutral,0
116,Western University,#WesternU experts weigh in on how Russia's unprovoked attack on #Ukraine could hit close to home as economic sanctions and trade disruptions take effect. @iveybusiness @westernuSocSci https://t.co/vIPqTKonfs,2,1,0,1,0,0,0,2,2,0,negative,-2
117,The Book Store at Western,"RT @booksatwesternu : STORE WIDE SALE COMING SOON ?To celebrate @westernuniversity being founded in 1878,  enjoy 18.78% OFF the entire store from March 2-3! Browse our current selection now and add to your wish list before the Western Day sale begins: https://t.co/VcyCCZNuag #westernu https://t.co/dfIsIpcehv",0,3,0,0,1,0,0,1,0,3,positive,3
118,Western University,"""[Putin] has violated international law at a junction in the history of us trying to combat climate change and #COVID19."" @westernuPoliSci prof @ErikaVGSimpson answers questions about the #UkraineInvasion in the @nationalpost https://t.co/ibMiHBAszk",1,0,0,2,0,0,0,1,1,0,negative,-1
119,Western University,"SIREN TEST: Tomorrow the #WesternU Weather Siren will sound at noon. This is only a test. #ldnont 

For more information about the Weather Siren: 
https://t.co/y3qmemN2to",0,1,0,1,0,0,0,0,1,1,neutral,0
120,Ontario Genomics,"RT @ontariogenomics : (1/2) ??Happy to announce not one, but THREE recipients of @OntarioGenomics-@CANSSIOntario Postdoctoral Fellowship in #Genome #DataScience:
- Roux-Cil Ferreira @WesternU
- Daniella Lato @SickkidsNews
- Nicholas Waglechner @SinaiHealth

Congratulations??https://t.co/xUzbgB0P9m https://t.co/H8PHK7Ycdk",0,1,0,0,1,0,0,1,0,2,positive,2
121,Western University,"Inspired by #WesternU prof @drjenirwin's #kindness research, @westernuFHS  student Catherine Qi co-founded Beyond the Wards to recognize essential workers, the often unsung heroes of the #COVID19 pandemic. #ldnont https://t.co/ntsiby9Ikx",0,0,0,1,1,1,1,1,2,3,positive,1
122,Western Alumni,"RT @westernuAlumni : It couldn’t be Western Day without a performance from Rick! ??  
Get your viewing parties ready and enjoy classic #WesternU songs from the comfort of your home on March 3. #purpleandproud 
https://t.co/tKSMiKDCFh",0,3,0,0,2,0,0,2,0,4,positive,4
123,FacilitiesManagement,RT @westernuFM : Parking Advisory: Regular parking fees for permit holders and all visitors to campus resume March 1. Our operation is cashless and daily parking can be paid using credit card. Visit the @WesternU Parking &amp; Visitor Services website for more information: https://t.co/R3UnxgpXfl https://t.co/xYXNjD6YhH,0,2,0,1,1,0,0,2,0,5,positive,5
124,Western University,"As Russia wages war on #Ukraine, #WesternU student Sasha Moskalenko worries for his family and friends back home in #Kyiv. @KingsAtWestern #LdnOnt #UkraineInvasion https://t.co/2tVa52c2a8",0,0,0,1,1,0,0,0,1,1,neutral,0
125,Western University,"#WesternU students and employees – don’t forget to complete the daily COVID-19 self-assessment prior to going to campus each day. We are experiencing technical difficulties with the email reminder but completion of the self-assessment is still required.
https://t.co/8Ut5D7twj4",0,2,0,0,1,1,1,2,2,2,neutral,0
126,Western Music,"RT @westernuMusic : Effective March 1, music performances re-open to the public, with mandatory mask and vaccination policies in place. Visit website for schedule of 100+ events and detailed audience info. Welcome back @WesternU,  #LdnOnt, and all our family and friends! https://t.co/n6BJl33xna https://t.co/qkY7NLuY5t",0,2,0,0,1,1,0,1,0,5,positive,5
127,Western University,"""Every single one of those stories is a piece of the human experience."" After 16 wonderful years, #WesternU grad @caroloffcbc is giving her final @cbcasithappens broadcast tonight. THANK YOU Carol, we are forever #purpleandproud.?? https://t.co/OCx9JQmvsr",0,0,0,0,2,0,1,2,0,3,positive,3
128,Western University,"As of March 1, #COVID19 policies are changing at #WesternU. Western’s vaccination policy and mandatory masking remains in place.

Read more about the upcoming changes here. 
https://t.co/gMBcgvMUnO",0,0,1,1,0,0,0,2,1,2,positive,1
129,Western Law,"RT @westernuLaw : Join us for ""The War in #Ukraine: A Discussion"" on March 1 at 12:30 p.m., as experts from our International Law Research Group and @WesternU's @tjcentre share their thoughts and answer your questions about this violation of #internationallaw and order: https://t.co/hGxZwSFuUl https://t.co/uwK7owrCjn",1,1,0,2,1,1,1,2,2,4,positive,2
130,Western University,"#WesternU is at the forefront of a movement to offer #microcredentials: short-course nuggets that provide learners with enhanced professional skills, including three new #microcertificates in healthy aging, pedorthics and food biotech. #ldnont  @westernuCS https://t.co/LASZstFsyW",0,0,0,0,1,0,0,3,0,6,positive,6
131,Western University,"#WesternU students, staff, faculty and retirees raise $617,110 for @unitedwayemca #LocalLove #ldnont https://t.co/snT8Q2pwIf",0,0,0,0,0,0,0,1,0,1,positive,1
132,Western University,"#WesternU Vaccine Clinic Hours: 

February 28 - March 4: 
9:00 a.m. to 4:00 p.m. 

Walk-ins accepted pending available vaccine supply. 

https://t.co/wRnrrbudwo",0,0,0,0,0,0,0,0,0,3,positive,3
133,Western University,"Welcome back Mustangs, we are so happy to have you on campus!

As you return to #WesternU today, remember that you can pick up your medical-grade ASTM Level 3 masks at all @westernulibs locations with your Western ONECard.

??: Armin Farhang-Pour https://t.co/pRVpveRO8V",0,2,0,1,1,0,0,3,0,4,positive,4
134,Western University,"""The universe and/or galaxies are in some ways much simpler than we had imagined,” says @westernuphysast prof @PBarmby in response to research using a single simulated galaxy to determine the composition of the universe in this @WIRED article. #WesternU
https://t.co/Oly5QOGtyM",0,0,0,0,0,0,0,0,0,0,neutral,0
135,Western University,#WesternU's @OpiyoOloya on what post-secondary institutions must do to advance #EDI. #BlackHistoryMonth #cdnpse #onpse https://t.co/wUfevizV8H,0,1,0,1,1,0,1,0,0,1,positive,1
136,Patrick Searle,"RT @patsearle : Next week, I'll be interviewing Survivor winner @erika_cas about her experience on the show and what lessons from her time at @WesternU did she bring with her to the deserted island. Got a question for Erika? Reply below! RSVP here: https://t.co/DlD9nsoCe5 https://t.co/jtug3WdXkV",1,2,1,1,1,1,1,1,1,2,positive,1
137,Western University,#WesternU alum Susan E. Gibson has drawn on almost four decades of experience in 70 countries for her new why-to/how-to book about #volunteer service. #purpleandproud @westernuAlumni https://t.co/xnj9eqzeZq,0,1,0,1,1,0,0,1,0,1,positive,1
138,Western University,#WesternU prof @MarnieWedlake on what people should consider as they re-adjust to being in the company of others as #COVID19 restrictions lift. https://t.co/XGoJFuqbBi,0,0,0,0,0,0,0,0,0,0,neutral,0
139,Western University,"'If you want your work to have an impact, it has to be in the world beyond the academic world.' Professor @jweststar applauds new licensing agreements that offer #WesternU researchers and readers more open access to journal articles. @westernulibs #cdnpse https://t.co/f6oVJjuztD",0,0,0,0,0,0,0,2,0,3,positive,3
140,Student Central,"RT @westernuReg : Congratulations to our new graduates! Diploma pickup will begin Monday, February 28 at 10:00 a.m. until Friday, March 11, 2022, at 4:00 p.m. in Student Central. For office hours visit:  https://t.co/gaznj0Qcwt #westernu https://t.co/DGkI4LxfES",0,0,0,0,0,0,0,0,0,2,positive,2
141,Western University,"From profiling diseases to developing next-generation, solid-state lithium-ion batteries, some innovative #WesternU research projects have received a total of $1.25M in federal funding from @InnovationCA. @SchulichMedDent @westernuEng @westernuFHS https://t.co/w20D562sdB",0,0,0,0,0,0,0,0,0,2,positive,2
142,Western University,#WesternU alum Kadie Ward lived and worked in #Ukraine from 2012 to 2019 supporting its economic development. She offers her take on the West's role in supporting Ukraine's fight to preserve its democracy. @kadiejeanward #UkraineInvasion https://t.co/cqfaYpz2Pe,1,0,0,1,0,0,0,1,1,3,positive,2
143,Western University,"Four #WesternU students have been selected to the prestigious Cansbridge Fellowship program, receiving support for a Silicon Valley experience and summer internship in Asia. @cansbridgefwshp @AsiaPacificFdn @westernuEng @iveybusiness @westernuFIMS https://t.co/YNxMAUZ4vC",0,1,0,0,1,0,1,0,0,2,positive,2
144,Schulich WesternU,"RT @SchulichMedDent : Paul Frewen, PhD, is working to test real-time, 360-degree virtual teaching – allowing students to virtually attend classes or labs. It’s one of a series of projects tapping into the unique @Bell @WesternU 5G network. Via @LdnIncMag

https://t.co/XvnQKTSz5J",0,2,0,0,0,0,1,2,0,4,positive,4
145,Western University,"Today #WesternU was pleased to meet with Minister @s_guilbeault and MP @pfragiskatos to discuss our work to create a more sustainable campus and our commitment to net-zero operations by 2050. 
@westernuSustain #cdnpoli #cdnpse https://t.co/3bSqr2KM6P",0,0,0,0,2,0,0,0,0,2,positive,2
146,WesternU Tech Svs,RT @westernuTechSvs : Phone and network connectivity issues have been resolved. All systems are now operational. - https://t.co/CC44aBbWGY,0,1,0,0,0,0,0,0,0,0,neutral,0
147,WesternU Tech Svs,RT @westernuTechSvs : We are aware of issues with network and phone connectivity that some may be experiencing on campus. Please watch our System Health Status page which will be updated accordingly - https://t.co/CC44aBbWGY,0,2,0,1,0,0,0,1,0,1,positive,1
