,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
University of Waterloo,University of Waterloo,,,,,,,,,,47,,2022-03-09T15:05:08.000Z,Wed Mar 09 15:05:08 +0000 2022,7,".@StackhouseJohn, SVP in the Office of the CEO at RBC, and national best-selling author, shares his insights on the critical path to building a lasting economic legacy that will create opportunity and success for all at #UWaterlooSummit.
 
 Register today: https://t.co/ypM7rIbj8e https://t.co/zhyHW6lShb",2,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3fd307A ,1,1,photo,https://pbs.twimg.com/media/FNaqVC1VIAAXrEW.jpg,https://pbs.twimg.com/media/FM3lGbJXwAwPHCJ.jpg
Waterloo Environment,University of Waterloo,,,,,,,,,,48,,2022-03-08T20:56:01.000Z,Tue Mar 08 20:56:01 +0000 2022,0,"RT @envwaterloo : Jean Andrey, Dean of Environment, shares a story about growing up in rural Ontario and how playing softball helped her #BreaktheBias. Read more inspiring stories in our #IWD2022 feature. 

@womensday @UWaterloo @uwdailybulletin 
Read more: https://t.co/WXrvLpFyHf https://t.co/MyA07ezq2t",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3pP0xYq ,2,3,photo,https://pbs.twimg.com/media/FNWn5niUUAUBAL7.jpg,https://pbs.twimg.com/media/FM3sbXbWUAg7690.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,49,,2022-03-08T18:30:03.000Z,Tue Mar 08 18:30:03 +0000 2022,30,"Keynote speaker for #UWaterloo’s International Women’s Day event Emily Mills reflects on her journey as a Black entrepreneur and the future of women during post-pandemic recovery.

Read her story: https://t.co/FAMeejdCTw | #IWD2022 https://t.co/2LnM2j4Zou",5,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3IY3M7w ,2,0,photo,https://pbs.twimg.com/media/FNWPpJHVgAobDCJ.jpg,
UWaterloo News,University of Waterloo,,,,,,,,,,50,,2022-03-08T16:17:23.000Z,Tue Mar 08 16:17:23 +0000 2022,0,"RT @UWaterlooNews : Q and A with the experts: Women’s role in a democracy this International Women’s Day.

#UWaterloo professor Anna Drake answers questions about the role women play in a democracy.

Read more: https://t.co/ns9YUzkiVu | #IWD2022 #UWaterlooNews https://t.co/EVsvgl13EX",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3sSrEDH ,3,0,photo,https://pbs.twimg.com/media/FNVw4PuWYAM66aW.jpg,https://pbs.twimg.com/media/FM3Bn0jVcAE5SJd.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,51,,2022-03-08T15:42:06.000Z,Tue Mar 08 15:42:06 +0000 2022,84,"#HappyInternationalWomensDay! Today, we observe and celebrate women's social, economic, cultural, and political achievements. In honour of this day, here are a few stories of #UWaterlooWomen doing extraordinary things. 

Find their stories here: https://t.co/aNP6iWLEFb https://t.co/o3dqu2TqXH",31,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3HVrHD7 ,2,0,photo,https://pbs.twimg.com/media/FNVoXQHXsAgHocI.jpg,https://pbs.twimg.com/media/FM2rcPXUUAMImez.jpg
UWaterloo Alumni,University of Waterloo,,,,,,,,,,52,,2022-03-07T17:05:20.000Z,Mon Mar 07 17:05:20 +0000 2022,0,"RT @uwaterlooalumni : With #IWD2022 coming up tomorrow, re-discover seven exceptional Waterloo alumni breaking gender-based barriers!

From climate policy, entrepreneurship, STEM and innovative inventions, these women are sure to inspire ? https://t.co/Srp3c6L5ds

@UWaterloo #uwaterlooalumni https://t.co/GvL95WQXgH",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3KcXUrc ,2,1,photo,https://pbs.twimg.com/media/FNQIQHiUYAIQX8y.jpg,https://pbs.twimg.com/media/FMxw0K9XIAg-ECs.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,53,,2022-03-07T15:11:43.000Z,Mon Mar 07 15:11:43 +0000 2022,12,"Canada Research Chair Ian Goldberg sees privacy as a precondition for freedom, dignity, and autonomy. His work focuses on how privacy and #cybersecurity can foster 21st Century #democracy.

Read more: https://t.co/CL4a0U2M4l | #UWaterloo https://t.co/IFyz5nI56f",4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3tBKMVJ ,3,0,photo,https://pbs.twimg.com/media/FNQYV7zXEAE3KBN.jpg,https://pbs.twimg.com/media/FMyZjyTVQAISqWX.jpg
Political Science at UWaterloo,University of Waterloo,,,,,,,,,,54,,2022-03-07T14:39:10.000Z,Mon Mar 07 14:39:10 +0000 2022,0,"RT @PSCIuWaterloo : ?? The uWaterloo Political Science Student's Association is organizing an event on the Russo-Ukrainian War with speakers @ALanoszka and Tanya Richardson (@LaurierArts) on the evening of 7 March.

To register, follow the link: https://t.co/G3VmyjMjL6 https://t.co/hK2BLxUJD1",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://docs.google.com/forms/d/e/1FAIpQLSd8QvBn3C8GwJT6MfKhGcIPHQXRRVjsHYlBx7yeLVLMXyN8sA/viewform?usp=sf_link ,0,2,photo,https://pbs.twimg.com/media/FNAxsGXWUAEhEpr.jpg,https://pbs.twimg.com/media/FMx-x-iVkAYNBmo.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,55,,2022-03-07T04:01:26.000Z,Mon Mar 07 04:01:26 +0000 2022,6,"Be sure to exercise caution if travelling in @WaterlooRegion overnight and into the morning as adverse weather conditions have been forecasted. ????

For any updates on campus closures, our #UWaterloo weather statement page is updated by 6am each day: https://t.co/NZmwugjT1K https://t.co/5994fPl13f",2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2vsXPhS https://twitter.com/CityNewsKIT/status/1500643476584681472 ,1,1,,,https://pbs.twimg.com/media/FMxdN8mXIAoEJIv.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,56,,2022-03-06T15:00:49.000Z,Sun Mar 06 15:00:49 +0000 2022,32,"Join @UWaterloo as we celebrate #InternationalWomensDay through a virtual keynote and panel discussion on March 8th. 

Together, we will explore new opportunities to engage women and racialized communities in our post-pandemic economy.

Register here: https://t.co/CaHst81fmo https://t.co/xrGEOAvLd0",16,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/34XOu3e ,1,1,photo,https://pbs.twimg.com/media/FNLMk0vUYAgZH58.jpg,https://pbs.twimg.com/media/FMs03OoX0AI4_8P.jpg
Vivek Goel,University of Waterloo,,,,,,,,,,57,,2022-03-05T14:11:11.000Z,Sat Mar 05 14:11:11 +0000 2022,0,RT @UWaterlooPres : (1/4) A terrible tragedy is unfolding before the world.?@UWaterloo and all of academia play a vital role in preserving democracy by offering a safe place for free inquiry. The unprovoked assault on Ukraine and its people represents an assault on democracy and these values. https://t.co/QfIPOkng0k,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/FNF2STDWQAgqxXo.jpg,https://pbs.twimg.com/media/FMsQ8XTWUAoJVyg.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,58,,2022-03-04T19:14:29.000Z,Fri Mar 04 19:14:29 +0000 2022,6,"#WelcomeBackWarriors! We wanted to know how our faculty are feeling now that they're back on campus and doing in-person teaching. Again, their responses delighted us! Huge thank you to Prof. Erin O'Connell of @envwaterloo and Prof. Andrew Houston of @uwaterlooARTS. ???? https://t.co/QgSyc3V2AS",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,2,video,https://video.twimg.com/ext_tw_video/1499825401379573762/pu/pl/WpX9zHzaG3sY_KOQ.m3u8?tag=12&container=fmp4,https://pbs.twimg.com/media/FMnCZ0SUYAg1Bwl.jpg
Indigenous Relations | EDI-R | SVPRO @UWaterloo,University of Waterloo,,,,,,,,,,59,,2022-03-04T16:34:50.000Z,Fri Mar 04 16:34:50 +0000 2022,0,"RT @uwaterlooHREI : The Office of Indigenous Relations is excited to release the second edition of Indigenous Connections, our seasonal newsletter!

??Read the Winter 2021-2022 edition &amp; subscribe: https://t.co/728nX0MIxo https://t.co/rvcxyOY1a7",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://uwaterloo.ca/indigenous/news/newsletter ,0,0,photo,https://pbs.twimg.com/media/FNA43ZkXMAUkdcR.jpg,https://pbs.twimg.com/media/FMh4-AFVEAM29v7.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,60,,2022-03-04T14:58:15.000Z,Fri Mar 04 14:58:15 +0000 2022,13,"Snapcommerce started out hiring two #UWaterloo co-op students in their first year of business and now employ between 15 to 20 #UWaterloo students per term.

Learn how co-op students are playing an integral role at @snaptravel: https://t.co/k18FfYK0Ex https://t.co/YsgjFHrzPC",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3CfQEI0 ,2,1,photo,https://pbs.twimg.com/media/FNA4wt7WUAAFeHY.jpg,https://pbs.twimg.com/media/FMYZnFfX0AYtdpU.jpg
Vivek Goel,University of Waterloo,,,,,,,,,,61,,2022-03-03T19:36:30.000Z,Thu Mar 03 19:36:30 +0000 2022,0,"RT @UWaterlooPres : The pandemic has laid bare critical gaps and deficiencies in our health care systems. Health-care leaders must respect the increasing data literacy and digital expertise of Canadians, and improve our systems to match their expectations.

https://t.co/LVBMCjLTX0",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.thestar.com/opinion/contributors/2022/03/03/using-data-and-digital-tools-to-rethink-health-care.html ,0,0,,,https://video.twimg.com/ext_tw_video/1497276102259183624/pu/vid/640x360/ftDWwo3Ue8u176YE.mp4?tag=12
Mike Harris,University of Waterloo,,,,,,,,,,62,,2022-03-03T18:29:49.000Z,Thu Mar 03 18:29:49 +0000 2022,0,"RT @mikeharrisjrpc : Great news for @RegionWaterloo post-secondary students! Ontario is investing $13.8M at @UWaterloo, @ConestogaC, and @Laurier to help provide a modern and safe learning environment for students, faculty, and staff, both virtually and on campus.
Learn More: https://t.co/wY0GhCWXRl https://t.co/OayCOzhhmM",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.mikeharrismpp.ca/modernizing_infrastructure_at_uw_conestoga_and_wlu ,0,4,photo,https://pbs.twimg.com/media/FM7yPtuUYAsySZM.jpg,https://pbs.twimg.com/media/FMceDl1UcAUgaDh.png
UWaterloo Kinesiology and Health Sciences,University of Waterloo,,,,,,,,,,63,,2022-03-03T16:01:33.000Z,Thu Mar 03 16:01:33 +0000 2022,0,RT @UWaterlooKHS : ??Attention educators: Registration is live for Kinesiology Lab Days! #UWaterlooKHS is offering asynchronous and synchronous Kinesiology labs for Gr. 11/12 students and the synchronous lab registration comes with a prize pack for your class! Learn more: https://t.co/ZlJJPNSVOq https://t.co/5QCNbj7YtM,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://uwaterloo.ca/kinesiology-health-sciences/events/kinesiology-lab-days ,1,0,photo,https://pbs.twimg.com/media/FMsHPgPXwAc23tB.jpg,https://pbs.twimg.com/media/FMc3h8wXoAkPDyW.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,64,,2022-03-03T14:50:13.000Z,Thu Mar 03 14:50:13 +0000 2022,19,"#UWaterloo celebrates the remarkable experiences of our Black alumni. Meet 15 Black alumni impacting the world today, and the story behind their journeys.

More: https://t.co/WGEpskZLz6 | #BlackHistoryMonth #UWaterlooAlumni https://t.co/kF6Kyq0khK",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3IJ3yky ,3,0,photo,https://pbs.twimg.com/media/FM7pHJSWYAIelrz.jpg,
Ontario Accessibility,University of Waterloo,,,,,,,,,,65,,2022-03-02T20:13:57.000Z,Wed Mar 02 20:13:57 +0000 2022,0,"RT @ONAccessibility : #ICYMI: Ontario is investing in 14 projects through the EnAbling Change Program to help people understand the value and benefits of accessibility, and its importance to people with disabilities.

Learn more: https://t.co/bn3KsRgWOI

#Accessibility https://t.co/zXrTao9j8D",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://news.ontario.ca/en/backgrounder/1001681/2021-22-enabling-change-program-recipients ,2,0,photo,https://pbs.twimg.com/media/FM3lGbJXwAwPHCJ.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,66,,2022-03-02T20:11:19.000Z,Wed Mar 02 20:11:19 +0000 2022,12,"How do you spot language meant to escalate emotions and polarize people? 

@robdanisch's article in the @ConversationCA explores seven ways to spot polarizing language and how to choose responsibly to share content online or in person.

Read more: https://t.co/OLFVt2g2NO https://t.co/7n3lopijWc",3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3HvYheA ,0,2,photo,https://pbs.twimg.com/media/FM3sbXbWUAg7690.jpg,https://pbs.twimg.com/media/FMYke0YX0AIRWqb.jpg
University of Waterloo GEDI,University of Waterloo,,,,,,,,,,67,,2022-03-02T18:11:07.000Z,Wed Mar 02 18:11:07 +0000 2022,0,"RT @uwaterlooGEDI : In recognition of International Women’s Day, we are excited to announce our next webinar! On March 22 at 1pm, GEDI Exchange members @HyivyHealth and Cosm Medical will discuss how technology is making a difference in women’s pelvic health. Register now: https://t.co/u7xkJqZiU7",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3oBakyG ,0,1,,,https://pbs.twimg.com/media/FMYLfWGVIAIH5F3.png
University of Waterloo,University of Waterloo,,,,,,,,,,68,,2022-03-02T17:00:33.000Z,Wed Mar 02 17:00:33 +0000 2022,11,"Three #UWaterloo alumni are the recipients of one of Canada’s most prestigious academic awards: @SchulichLeaders Scholarships. Now in its 10th year, the program empowers people to fulfill their ambitions and, in doing so, make an impact on the world.

??https://t.co/haJVymzuGp https://t.co/ryDLOo629i",2,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UW_Schulich ,1,1,photo,https://pbs.twimg.com/media/FM3Bn0jVcAE5SJd.jpg,https://pbs.twimg.com/media/FMXpyHNXEAEYamZ.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,69,,2022-03-02T15:23:40.000Z,Wed Mar 02 15:23:40 +0000 2022,15,"The Waterloo Innovation Summit returns on April 14 for a half-day virtual event. The conversation will focus on the need for leaders, policy-makers and innovators to respond and adapt to a rapidly evolving talent landscape.

Register: https://t.co/NAckEXUVl4 | #UWaterlooSummit https://t.co/zCLLZSqYGS",4,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/WaterlooSummit2022 ,1,0,photo,https://pbs.twimg.com/media/FM2rcPXUUAMImez.jpg,
UWaterloo Alumni,University of Waterloo,,,,,,,,,,70,,2022-03-01T21:25:34.000Z,Tue Mar 01 21:25:34 +0000 2022,0,"RT @uwaterlooalumni : Join us in celebrating our Black alumni! From artistry to forging communities of support, these alumni are shaping the histories of tomorrow.

Discover 15 of our Black alumni impacting the world today ? https://t.co/Krom1c6nhR

#blackhistorymonth #uwaterlooalumni #uwaterloo https://t.co/61NRYNSQ7T",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/35ctGFY ,3,0,photo,https://pbs.twimg.com/media/FMxw0K9XIAg-ECs.jpg,https://pbs.twimg.com/media/FMTVxJvX0AEGnTe.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,71,,2022-03-01T19:27:03.000Z,Tue Mar 01 19:27:03 +0000 2022,21,"Join @UWaterloo as we celebrate #InternationalWomensDay through a virtual keynote and panel discussion on March 8th. 

Together, we will explore new opportunities to engage women and racialized communities in our post-pandemic economy.

Register here: https://t.co/CaHst81fmo https://t.co/fySqqrm886",10,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/34XOu3e ,1,1,photo,https://pbs.twimg.com/media/FMyZjyTVQAISqWX.jpg,https://pbs.twimg.com/media/FMTCYhoUYAAcyZu.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,72,,2022-03-01T17:30:02.000Z,Tue Mar 01 17:30:02 +0000 2022,11,"#UWaterloo will have a pop-up booster clinic on campus tomorrow at 9:30AM-11:30AM. The clinic will be located in the Student Life Centre basement area, in the old W Store Location.

No appointment is required. Any questions please email coronavirus@uwaterloo.ca https://t.co/yrSeUj3fRx",6,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/FMx-x-iVkAYNBmo.jpg,https://pbs.twimg.com/media/FMSixpsXoAIQRGj.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,73,,2022-03-01T15:05:32.000Z,Tue Mar 01 15:05:32 +0000 2022,18,"An interdisciplinary team of #UWaterloo alumni and researchers develop an AI-powered surveillance system for future pandemics. 

Read this story: https://t.co/tDE4wgJ3OU https://t.co/X3H6ZuJy8m",3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3C5iKWz ,1,0,photo,https://pbs.twimg.com/media/FMxdN8mXIAoEJIv.jpg,https://pbs.twimg.com/media/FMN0yniVQAMaZVL.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,74,,2022-02-28T17:29:19.000Z,Mon Feb 28 17:29:19 +0000 2022,17,"Tomorrow, we expect the @ONgov to move to the Exit Step of its Roadmap to Reopen. This move will lift the majority of remaining #COVID19 public health restrictions, and will mean some changes to our operations on our #UWaterloo campuses. 

Learn more: https://t.co/6eD5mtvaMa https://t.co/4BfaZHxhNR",12,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3tiaZZq ,2,1,photo,https://pbs.twimg.com/media/FMs03OoX0AI4_8P.jpg,https://pbs.twimg.com/media/FMNSd0DVUAI46Bs.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,75,,2022-02-28T14:58:22.000Z,Mon Feb 28 14:58:22 +0000 2022,5,"Lifelong learning program equips CPAs for industry disruption and a technology-driven future. Professions, such as those in accounting and finance, are facing complex challenges that require professionals to adapt and upskill to succeed.

Read more: https://t.co/goSWFejBTI https://t.co/g9XczU4YLJ",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3thzF4g ,0,0,photo,https://pbs.twimg.com/media/FMsQ8XTWUAoJVyg.jpg,https://pbs.twimg.com/media/FMIJFIDVUAYWcxJ.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,76,,2022-02-27T14:30:02.000Z,Sun Feb 27 14:30:02 +0000 2022,10,"#UWaterloo will have pop-up booster clinics on campus on Monday and Wednesday. The clinic will be located in the Student Life Centre basement area, in the old W Store Location.

?? February 28th 1:30PM-3:45PM &amp; March 2nd 9:30AM-11:30AM. 

No appointment is required. https://t.co/HgNMpC8Whh",5,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/FMnCZ0SUYAg1Bwl.jpg,https://pbs.twimg.com/media/FMDhm3bVIAMiY0-.jpg
